k_s_N_per_m,c_s_Ns_per_m,k_s_kN_per_m,c_s_kNs_per_m,balanced_score,bump_peak_sprung_mass_acceleration_mps2,sine_rms_sprung_mass_acceleration_mps2,bump_peak_suspension_deflection_m,sine_peak_tyre_deflection_m,baseline_k_s_N_per_m,baseline_c_s_Ns_per_m,selected_k_s_N_per_m,selected_c_s_Ns_per_m
15714.2857142857,1485.71428571429,15.7142857142857,1.48571428571429,1.05261054081456,8.92633288552443,1.56837537643439,0.0411810966299998,0.00327437312812109,15000,1200,10000,1150
15714.2857142857,1542.85714285714,15.7142857142857,1.54285714285714,1.05677274886029,9.13696239039511,1.56482805009352,0.0407435892730737,0.00328059171127235,15000,1200,10000,1150
15714.2857142857,1600,15.7142857142857,1.6,1.06086910814581,9.34313751856035,1.56141283560974,0.0403193305069997,0.00328655431331765,15000,1200,10000,1150
16428.5714285714,800,16.4285714285714,0.8,1.03823877566013,5.99341595773687,1.74839326701172,0.0472808863946008,0.00345184070794658,15000,1200,10000,1150
16428.5714285714,857.142857142857,16.4285714285714,0.857142857142857,1.04213720173347,6.2704523420222,1.73944683464985,0.0466811627031575,0.00345124035986114,15000,1200,10000,1150
16428.5714285714,914.285714285714,16.4285714285714,0.914285714285714,1.04590779271559,6.54052250221239,1.73050598682246,0.0460978947161138,0.0034506433599188,15000,1200,10000,1150
16428.5714285714,971.428571428571,16.4285714285714,0.971428571428571,1.04956648274274,6.80395004437552,1.72162602070692,0.0455303857338585,0.0034500533688795,15000,1200,10000,1150
16428.5714285714,1028.57142857143,16.4285714285714,1.02857142857143,1.05312712744234,7.0610297828701,1.71285431172908,0.0449779771745288,0.0034494734522067,15000,1200,10000,1150
16428.5714285714,1085.71428571429,16.4285714285714,1.08571428571429,1.05660166703757,7.31203127471777,1.70423067629523,0.0444400461386718,0.00344890611830521,15000,1200,10000,1150
16428.5714285714,1142.85714285714,16.4285714285714,1.14285714285714,1.06000030003091,7.55720188674159,1.69578787678031,0.0439160031512426,0.00344835336563091,15000,1200,10000,1150
16428.5714285714,1200,16.4285714285714,1.2,1.06333166048002,7.79676945752624,1.68755221776972,0.043405290060875,0.00344781673470042,15000,1200,10000,1150
16428.5714285714,1257.14285714286,16.4285714285714,1.25714285714286,1.06660299586315,8.03094469545116,1.67954419105224,0.0429073780693335,0.00344729736182807,15000,1200,10000,1150
16428.5714285714,1314.28571428571,16.4285714285714,1.31428571428571,1.06982032179396,8.25992274514749,1.67177913552061,0.0424217659436248,0.00344679603218248,15000,1200,10000,1150
16428.5714285714,1371.42857142857,16.4285714285714,1.37142857142857,1.07298860711043,8.48388575845275,1.66426788627732,0.0419479782641734,0.00344631323044071,15000,1200,10000,1150
16428.5714285714,1428.57142857143,16.4285714285714,1.42857142857143,1.07611189579823,8.70300361423106,1.65701739446085,0.0414855639023971,0.00344584918789759,15000,1200,10000,1150
16428.5714285714,1485.71428571429,16.4285714285714,1.48571428571429,1.07919345285449,8.91743561061602,1.65003130541135,0.0410340945180226,0.00344540392535704,15000,1200,10000,1150
16428.5714285714,1542.85714285714,16.4285714285714,1.54285714285714,1.0822358824052,9.12733153473453,1.64331048774723,0.0405931631922033,0.00344497729149519,15000,1200,10000,1150
16428.5714285714,1600,16.4285714285714,1.6,1.08527301907042,9.33283263718591,1.63685350978772,0.0401679435770752,0.00344456899665341,15000,1200,10000,1150
17142.8571428571,800,17.1428571428571,0.8,1.08475652924832,6.00114786859702,1.88785185883912,0.0470873810367693,0.00374459836342805,15000,1200,10000,1150
17142.8571428571,857.142857142857,17.1428571428571,0.857142857142857,1.08687717507875,6.27617262672968,1.87375221415773,0.046492381779824,0.00373330517681793,15000,1200,10000,1150
17142.8571428571,914.285714285714,17.1428571428571,0.914285714285714,1.08889106890668,6.54439140847441,1.85971254148992,0.0459136698257157,0.00372211048119728,15000,1200,10000,1150
